"sample","fastq_1","fastq_2","run_accession","experiment_accession","sample_accession","secondary_sample_accession","study_accession","secondary_study_accession","submission_accession","run_alias","experiment_alias","sample_alias","study_alias","library_layout","library_selection","library_source","library_strategy","library_name","instrument_model","instrument_platform","base_count","read_count","tax_id","scientific_name","sample_title","experiment_title","study_title","sample_description","fastq_md5","fastq_bytes","fastq_ftp","fastq_galaxy","fastq_aspera"
"SRX30572830","results/fastq/SRX30572830_SRR35496740_1.fastq.gz","results/fastq/SRX30572830_SRR35496740_2.fastq.gz","SRR35496740","SRX30572830","SAMN51585439","SRS26602271","PRJNA1330758","SRP621889","SRA2225930","GSM9246610_r1","GSM9246610_r1","GSM9246610","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246610","Illumina NovaSeq 6000","ILLUMINA","11120583146","36823123","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246610: HT-29, HSV-1, FLAG-input, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 1 [B831009]","be2487cffab205cc56a2d40a322ebbc2;4936a2d44d8e740d40cc9691d12534a4","2509361320;2576580435","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496740/SRR35496740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496740/SRR35496740_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496740/SRR35496740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/040/SRR35496740/SRR35496740_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/040/SRR35496740/SRR35496740_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/040/SRR35496740/SRR35496740_2.fastq.gz"
"SRX30572830","results/fastq/SRX30572830_SRR35496741_1.fastq.gz","results/fastq/SRX30572830_SRR35496741_2.fastq.gz","SRR35496741","SRX30572830","SAMN51585439","SRS26602271","PRJNA1330758","SRP621889","SRA2225930","GSM9246610_r2","GSM9246610_r1","GSM9246610","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246610","Illumina NovaSeq 6000","ILLUMINA","10992657758","36399529","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246610: HT-29, HSV-1, FLAG-input, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 1 [B831009]","4b7311119fe2f88834724721b6b6af62;11a1fedb9f863c1093ca36627886d99d","2474618451;2540698699","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496741/SRR35496741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496741/SRR35496741_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496741/SRR35496741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/041/SRR35496741/SRR35496741_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/041/SRR35496741/SRR35496741_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/041/SRR35496741/SRR35496741_2.fastq.gz"
"SRX30572831","results/fastq/SRX30572831_SRR35496738_1.fastq.gz","results/fastq/SRX30572831_SRR35496738_2.fastq.gz","SRR35496738","SRX30572831","SAMN51585438","SRS26602272","PRJNA1330758","SRP621889","SRA2225930","GSM9246611_r1","GSM9246611_r1","GSM9246611","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246611","Illumina NovaSeq 6000","ILLUMINA","10197035436","33765018","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246611: HT-29, HSV-1, FLAG-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 2 [B831009]","f322954a131999fbdb5f26f48aee4f54;0beb2e6bba4cd6a023768f9c7fc59f5b","2278045604;2365160915","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496738/SRR35496738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496738/SRR35496738_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496738/SRR35496738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/038/SRR35496738/SRR35496738_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/038/SRR35496738/SRR35496738_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/038/SRR35496738/SRR35496738_2.fastq.gz"
"SRX30572831","results/fastq/SRX30572831_SRR35496739_1.fastq.gz","results/fastq/SRX30572831_SRR35496739_2.fastq.gz","SRR35496739","SRX30572831","SAMN51585438","SRS26602272","PRJNA1330758","SRP621889","SRA2225930","GSM9246611_r2","GSM9246611_r1","GSM9246611","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246611","Illumina NovaSeq 6000","ILLUMINA","10047335546","33269323","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246611: HT-29, HSV-1, FLAG-input, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 2 [B831009]","0f96d0b964cd1a4b06655479c67b05b7;9d0196009b24ef863305fdc9abaf4780","2239560152;2326660693","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496739/SRR35496739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496739/SRR35496739_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496739/SRR35496739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/039/SRR35496739/SRR35496739_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/039/SRR35496739/SRR35496739_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/039/SRR35496739/SRR35496739_2.fastq.gz"
"SRX30572832","results/fastq/SRX30572832_SRR35496736_1.fastq.gz","results/fastq/SRX30572832_SRR35496736_2.fastq.gz","SRR35496736","SRX30572832","SAMN51585437","SRS26602273","PRJNA1330758","SRP621889","SRA2225930","GSM9246612_r1","GSM9246612_r1","GSM9246612","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246612","Illumina NovaSeq 6000","ILLUMINA","8214567308","27200554","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246612: HT-29, HSV-1, FLAG-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 3 [B831009]","b610ce3799e4d86e09128721a4e07de4;4bc4216477bc87b4bcc17a5f250fd37f","1864855453;1906559690","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/036/SRR35496736/SRR35496736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/036/SRR35496736/SRR35496736_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/036/SRR35496736/SRR35496736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/036/SRR35496736/SRR35496736_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/036/SRR35496736/SRR35496736_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/036/SRR35496736/SRR35496736_2.fastq.gz"
"SRX30572832","results/fastq/SRX30572832_SRR35496737_1.fastq.gz","results/fastq/SRX30572832_SRR35496737_2.fastq.gz","SRR35496737","SRX30572832","SAMN51585437","SRS26602273","PRJNA1330758","SRP621889","SRA2225930","GSM9246612_r2","GSM9246612_r1","GSM9246612","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246612","Illumina NovaSeq 6000","ILLUMINA","8114879222","26870461","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 3 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246612: HT-29, HSV-1, FLAG-input, 3 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 3 [B831009]","564cb7701ac3767cfc6c6b75c6257b27;0eef2c1cda3a2c4de56006cae9698afd","1839524304;1879834401","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496737/SRR35496737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496737/SRR35496737_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496737/SRR35496737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/037/SRR35496737/SRR35496737_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/037/SRR35496737/SRR35496737_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/037/SRR35496737/SRR35496737_2.fastq.gz"
"SRX30572833","results/fastq/SRX30572833_SRR35496732_1.fastq.gz","results/fastq/SRX30572833_SRR35496732_2.fastq.gz","SRR35496732","SRX30572833","SAMN51585436","SRS26602276","PRJNA1330758","SRP621889","SRA2225930","GSM9246613_r1","GSM9246613_r1","GSM9246613","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246613","Illumina NovaSeq 6000","ILLUMINA","9743289798","32262549","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246613: HT-29, HSV-1, FLAG-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 4 [B831009]","04a7c3f8df814ce5dd988862f4b68738;492dd93194f4479840938346d7fb3013","2193147774;2261256611","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/032/SRR35496732/SRR35496732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/032/SRR35496732/SRR35496732_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/032/SRR35496732/SRR35496732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/032/SRR35496732/SRR35496732_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/032/SRR35496732/SRR35496732_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/032/SRR35496732/SRR35496732_2.fastq.gz"
"SRX30572833","results/fastq/SRX30572833_SRR35496733_1.fastq.gz","results/fastq/SRX30572833_SRR35496733_2.fastq.gz","SRR35496733","SRX30572833","SAMN51585436","SRS26602276","PRJNA1330758","SRP621889","SRA2225930","GSM9246613_r2","GSM9246613_r1","GSM9246613","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246613","Illumina NovaSeq 6000","ILLUMINA","9631427790","31892145","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246613: HT-29, HSV-1, FLAG-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 4 [B831009]","35ed855493c93182e2962af162be907a;6b3615d637b0fc2ddf1550dadc11874b","2164433930;2231906137","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496733/SRR35496733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496733/SRR35496733_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496733/SRR35496733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/033/SRR35496733/SRR35496733_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/033/SRR35496733/SRR35496733_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/033/SRR35496733/SRR35496733_2.fastq.gz"
"SRX30572833","results/fastq/SRX30572833_SRR35496734_1.fastq.gz","results/fastq/SRX30572833_SRR35496734_2.fastq.gz","SRR35496734","SRX30572833","SAMN51585436","SRS26602276","PRJNA1330758","SRP621889","SRA2225930","GSM9246613_r3","GSM9246613_r1","GSM9246613","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246613","Illumina NovaSeq 6000","ILLUMINA","3767087600","12473800","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246613: HT-29, HSV-1, FLAG-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 4 [B831009]","5e0d6ca1a2a29225c050c2b8b7fbda6f;07f92e842b305394f0d6265d153732bd","732222136;774892321","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496734/SRR35496734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496734/SRR35496734_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496734/SRR35496734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/034/SRR35496734/SRR35496734_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/034/SRR35496734/SRR35496734_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/034/SRR35496734/SRR35496734_2.fastq.gz"
"SRX30572833","results/fastq/SRX30572833_SRR35496735_1.fastq.gz","results/fastq/SRX30572833_SRR35496735_2.fastq.gz","SRR35496735","SRX30572833","SAMN51585436","SRS26602276","PRJNA1330758","SRP621889","SRA2225930","GSM9246613_r4","GSM9246613_r1","GSM9246613","GSE308487","PAIRED","other","TRANSCRIPTOMIC","RIP-Seq","GSM9246613","Illumina NovaSeq 6000","ILLUMINA","3756642930","12439215","9606","Homo sapiens","HT-29, HSV-1, FLAG-input, 4 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246613: HT-29, HSV-1, FLAG-input, 4 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG-input, 4 [B831009]","e6a6616540d35dc19697348cd0132182;2ddf8698d6a32a6e5f09a7fb6ba33fea","733670440;777470852","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/035/SRR35496735/SRR35496735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/035/SRR35496735/SRR35496735_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/035/SRR35496735/SRR35496735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/035/SRR35496735/SRR35496735_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/035/SRR35496735/SRR35496735_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/035/SRR35496735/SRR35496735_2.fastq.gz"
"SRX30572834","results/fastq/SRX30572834_SRR35496728_1.fastq.gz","results/fastq/SRX30572834_SRR35496728_2.fastq.gz","SRR35496728","SRX30572834","SAMN51585459","SRS26602274","PRJNA1330758","SRP621889","SRA2225930","GSM9246590_r1","GSM9246590_r1","GSM9246590","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246590","Illumina NovaSeq 6000","ILLUMINA","2835388608","9388704","9606","Homo sapiens","HT-29, HSV-1, FLAG, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246590: HT-29, HSV-1, FLAG, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 1 [B831009]","6c79b41942e96433ad4d3e5e256b40b9;3dafcf3e5cd5d7a0974e65f0870decc8","596114629;560550600","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/028/SRR35496728/SRR35496728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/028/SRR35496728/SRR35496728_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/028/SRR35496728/SRR35496728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/028/SRR35496728/SRR35496728_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/028/SRR35496728/SRR35496728_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/028/SRR35496728/SRR35496728_2.fastq.gz"
"SRX30572834","results/fastq/SRX30572834_SRR35496729_1.fastq.gz","results/fastq/SRX30572834_SRR35496729_2.fastq.gz","SRR35496729","SRX30572834","SAMN51585459","SRS26602274","PRJNA1330758","SRP621889","SRA2225930","GSM9246590_r2","GSM9246590_r1","GSM9246590","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246590","Illumina NovaSeq 6000","ILLUMINA","2840129404","9404402","9606","Homo sapiens","HT-29, HSV-1, FLAG, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246590: HT-29, HSV-1, FLAG, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 1 [B831009]","3889f498a22bf4e4685eb7d977fabf7a;48e18e4ff287d2654dfef56ca24ed83a","593201171;556547172","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/029/SRR35496729/SRR35496729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/029/SRR35496729/SRR35496729_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/029/SRR35496729/SRR35496729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/029/SRR35496729/SRR35496729_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/029/SRR35496729/SRR35496729_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/029/SRR35496729/SRR35496729_2.fastq.gz"
"SRX30572834","results/fastq/SRX30572834_SRR35496730_1.fastq.gz","results/fastq/SRX30572834_SRR35496730_2.fastq.gz","SRR35496730","SRX30572834","SAMN51585459","SRS26602274","PRJNA1330758","SRP621889","SRA2225930","GSM9246590_r3","GSM9246590_r1","GSM9246590","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246590","Illumina NovaSeq 6000","ILLUMINA","7090441466","23478283","9606","Homo sapiens","HT-29, HSV-1, FLAG, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246590: HT-29, HSV-1, FLAG, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 1 [B831009]","c0b6a5cb164b2febb821722a3a719f3b;b8baa77a1952e118b25ba67c02adc1ee","1334829440;1352889158","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/030/SRR35496730/SRR35496730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/030/SRR35496730/SRR35496730_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/030/SRR35496730/SRR35496730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/030/SRR35496730/SRR35496730_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/030/SRR35496730/SRR35496730_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/030/SRR35496730/SRR35496730_2.fastq.gz"
"SRX30572834","results/fastq/SRX30572834_SRR35496731_1.fastq.gz","results/fastq/SRX30572834_SRR35496731_2.fastq.gz","SRR35496731","SRX30572834","SAMN51585459","SRS26602274","PRJNA1330758","SRP621889","SRA2225930","GSM9246590_r4","GSM9246590_r1","GSM9246590","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246590","Illumina NovaSeq 6000","ILLUMINA","7116060126","23563113","9606","Homo sapiens","HT-29, HSV-1, FLAG, 1 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246590: HT-29, HSV-1, FLAG, 1 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 1 [B831009]","6caed873b9441e1af6b0bf744d31dd35;3afff23c4fff9ad06424fb4254aec1b0","1344152249;1360003688","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/031/SRR35496731/SRR35496731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/031/SRR35496731/SRR35496731_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/031/SRR35496731/SRR35496731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/031/SRR35496731/SRR35496731_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/031/SRR35496731/SRR35496731_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/031/SRR35496731/SRR35496731_2.fastq.gz"
"SRX30572835","results/fastq/SRX30572835_SRR35496724_1.fastq.gz","results/fastq/SRX30572835_SRR35496724_2.fastq.gz","SRR35496724","SRX30572835","SAMN51585458","SRS26602275","PRJNA1330758","SRP621889","SRA2225930","GSM9246591_r1","GSM9246591_r1","GSM9246591","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246591","Illumina NovaSeq 6000","ILLUMINA","6225024830","20612665","9606","Homo sapiens","HT-29, HSV-1, FLAG, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246591: HT-29, HSV-1, FLAG, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 2 [B831009]","b6c74b73eb07b0dcf15253592d517341;fb76e18d398a53eb40873b7a4f180cdf","1377401510;1394012949","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/024/SRR35496724/SRR35496724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/024/SRR35496724/SRR35496724_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/024/SRR35496724/SRR35496724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/024/SRR35496724/SRR35496724_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/024/SRR35496724/SRR35496724_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/024/SRR35496724/SRR35496724_2.fastq.gz"
"SRX30572835","results/fastq/SRX30572835_SRR35496725_1.fastq.gz","results/fastq/SRX30572835_SRR35496725_2.fastq.gz","SRR35496725","SRX30572835","SAMN51585458","SRS26602275","PRJNA1330758","SRP621889","SRA2225930","GSM9246591_r2","GSM9246591_r1","GSM9246591","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246591","Illumina NovaSeq 6000","ILLUMINA","6158069316","20390958","9606","Homo sapiens","HT-29, HSV-1, FLAG, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246591: HT-29, HSV-1, FLAG, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 2 [B831009]","9a3b22e94c2ee1128d4d9529c0a6c2be;acc252ada8af6a55106c5645ebf1e850","1359366293;1374345522","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/025/SRR35496725/SRR35496725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/025/SRR35496725/SRR35496725_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/025/SRR35496725/SRR35496725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/025/SRR35496725/SRR35496725_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/025/SRR35496725/SRR35496725_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/025/SRR35496725/SRR35496725_2.fastq.gz"
"SRX30572835","results/fastq/SRX30572835_SRR35496726_1.fastq.gz","results/fastq/SRX30572835_SRR35496726_2.fastq.gz","SRR35496726","SRX30572835","SAMN51585458","SRS26602275","PRJNA1330758","SRP621889","SRA2225930","GSM9246591_r3","GSM9246591_r1","GSM9246591","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246591","Illumina NovaSeq 6000","ILLUMINA","6955630176","23031888","9606","Homo sapiens","HT-29, HSV-1, FLAG, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246591: HT-29, HSV-1, FLAG, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 2 [B831009]","af44bbec9f2aeadaccf3b41f6c665a76;7d41f4c09a59a4ecfea11b589ad38f29","1340335703;1385303944","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/026/SRR35496726/SRR35496726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/026/SRR35496726/SRR35496726_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/026/SRR35496726/SRR35496726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/026/SRR35496726/SRR35496726_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/026/SRR35496726/SRR35496726_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/026/SRR35496726/SRR35496726_2.fastq.gz"
"SRX30572835","results/fastq/SRX30572835_SRR35496727_1.fastq.gz","results/fastq/SRX30572835_SRR35496727_2.fastq.gz","SRR35496727","SRX30572835","SAMN51585458","SRS26602275","PRJNA1330758","SRP621889","SRA2225930","GSM9246591_r4","GSM9246591_r1","GSM9246591","GSE308487","PAIRED","other","OTHER","RIP-Seq","GSM9246591","Illumina NovaSeq 6000","ILLUMINA","6914294832","22895016","9606","Homo sapiens","HT-29, HSV-1, FLAG, 2 [B831009]","Illumina NovaSeq 6000 sequencing: GSM9246591: HT-29, HSV-1, FLAG, 2 [B831009] Homo sapiens RIP-Seq","Host cell Z-RNAs activate ZBP1 during virus infections [HT-29]","HT-29, HSV-1, FLAG, 2 [B831009]","81f618ea82c4230fa894c56b345368ed;be2fda05d98fb66151e04a389b78d2c6","1338531334;1384697112","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/027/SRR35496727/SRR35496727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/027/SRR35496727/SRR35496727_2.fastq.gz","ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/027/SRR35496727/SRR35496727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR354/027/SRR35496727/SRR35496727_2.fastq.gz","fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/027/SRR35496727/SRR35496727_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR354/027/SRR35496727/SRR35496727_2.fastq.gz"
